,nickname,score,review,stay_date,label1
4142,amy,50,객실 깔끔하고역에서 가깝습니다 주변에 먹을만한곳도 많고 걸어서 갈수있는곳도 많아요 가성비 좋아서 다음에 또이용할 예정입니다,2019-09-01,1
4143,소영 정,50,오랫만에 신라스테이 서초 투숙을 했습니다 2달전 쯤 신라스테이 이용했을 때에도 좋은 기억으로 남아 이번에도 이용을 하게 되었는데 역시나 실망 시키지 않네요 직원들이며 룸컨디션이며 조식까지 맛있게 먹고 갑니다 금요일이여서 그런지 지하주차장이 만차되서 멀지 않은 곳에 주차하긴 했지만 모든 것이 만족스러워서 그점은 문제가 되지 않았어요 다음에도 또 서초점으로 투숙할것 같네요,2019-09-01,1
4144,Mingyeol Kim,40,업무차 방문으로 다녀왔습니다 위치는 지하철역 강남과 양재 사이에 준수한 편입니다 전체적인 규모는 그저그런 비지니스호텔의 수준이며 직원들의 응대 또한 딱 그정도 입니다,2019-09-01,1
4145,Hyeokjun Lim,40,침구도 편하고 뷰도 좋습니다 전체적으로 안정감이 있어 편하게 묵고 갑니다 다만 방음이 약간 아쉽습니다 그외에는 만족합니다,2019-09-01,1
4146,Pyo,50,신라호텔 못지않은곳입니다깨끗하고 친절한 직원들 그리고 최고의 위치 항상 혼자 휴식이 필요할때 찾는 곳입니다 ,2019-09-01,1
4147,마재진,40,한낮에 좀 더워서 에어컨 온도 내렸는데 안 내려가길래 물어보니 중앙통제라고 하더라구요 그래도 밤에는 시원했지만 아쉽습니다 외에는 만족합니다,2019-09-01,1
4148,SH Jeung,50,합리적인 가격에 깨끗한 룸 컨디션 드라이기가 좀 약해요 위치도 매우 좋구요 조식도 맛있고 직원분들도 친절합니다 추천해요,2019-09-01,1
4149,kim yeseul,40,트윈룸 묵었는데 룸 컨디션 좋고 주변 이용객 소음 없어 조용해요 다만 앞이 공사중이라 공사 소리는 좀 들리지만 밤 늦은 시간엔 공사를 안하기 때문에 괜찮았어요 어메니티는 아베다로 구성돼있는데 향이 좋아서 기분 좋게 잤습니다 다음에 또 올게요,2019-09-01,1
4150,Yoon Hee C,50,방 컨디션도 좋고 서비스도 아주 만족합니다 욕조도 있어서 피로 풀기에 좋았습니다 침구도 깨끗하고 폭신합니다 밤에는 영화 보면서 푹 쉬었네요,2019-09-01,1
4151,bloooommin,40,20층 디럭스 트윈룸에 묵었습니다 야경 시티뷰 나쁘지않고 라운지바도 저렴한 가격에 잘 먹었습니다 메뉴랑 사진 첨부합니다,2019-09-01,1
4152,kang,50,다른지역 신라스테이 숙박해봐서 너무깔끔하고 좋아 서울나들이 겸 숙박도 신라스테이로 정했네요  침구며 화장실 너무깔끔해요  아이들도 올때마다 편안하다 좋아하네요 서울의 도시 구경왔는데  뷰또한 좋네요 ,2019-09-01,1
4153,예나 박,50,서울 한복판에서 좋은 위치와 함께 합리적인 가격의 호텔을 찾는다면 단언할 수 있습니다 답은 신라스테이라는 걸  감성적인 분위기의 아늑한 호텔이 편안함을 선물합니다 정갈하고 청결한 호텔인 신라스테이를 강력 추천합니다,2019-09-01,1
4154,쑤리임,40,방이 그렇게 큰 편은 아니지만 깨끗하고 좋았어요 지하 이층에 라운지바에서 무제한생맥주 이용했는데 메뉴도 저렴하고 맛있어요 강추합니다,2019-09-01,1
4155,Mir K,40,위치가 너무 좋네요 방도 깔끔하고 또 이용하고싶습니다 주변에 음식점도 많고 지하철역이 바로 앞에 있네요 지하철역에 엘리베이터가 없는 게 아쉬워요,2019-09-01,1
4156,Jang E,50,아이들이랑 서울 나들이하러 왔다가 머물었습니다 덕수궁 결복궁 서대문 형무서관람하는데 이동도 편하고 쾌적해서 너무 좋았습니다,2019-09-01,1
4157,Tommy,30,깔끔했으며 좋았습니다 다만 체크아웃 날 객실 불이 들어오지 않아 준비 하는데 불편했네요 그럼에도 다음에 다시 방문할게요,2019-09-01,1
4158,hojunjun,40,깨끗하고 깔끔하고 직원친절하고 조식 맛있고 근처 편의점 가깝고 역도 가깝고 모든것이 좋았다 다만 너무 더웠음 에어컨이 조절이 안되나 고장이났나 모르겠으나 더웠음 그거빼곤 흠잡을게없음,2019-09-01,1
4159,MINJI KIM,40,방이 좀 좁았지만 뷰도 괜찮고 깔끔해서 1박하기에 나쁘지 않았습니다 조식도 괜찮았습니다 다음에 기회가 된다면 다시 방문할 것 같네요,2019-09-01,1
4160,kkkk337,50,투숙중 옆방에서 발생하는 이러 저러한 소음과 작은 문제 로 인하여 살짝 기분이 안좋아질수 있는 상황에서 당시 근무자였던 프런트 Alber shin 이름표가 영어라 한국이름을 몰라서 그냥 이름표 이름으로 기재합니다 직원과 Jayden Park 직원의 도움으로 룸업그레이드를 받았습니다 짐을 옮기는 과정에서도 솔선수범해서 옮겨주셨습니다 비지니스상 여러 숙소를 다녀보지만 항상 어떤 숙소나 문제가 발생할수는 있다고 생각합니다 그러나 그것을 고객의 입장에서 생각하고 불편없이 해결하려는 모습이 다른 숙소와 다르게 감동적이었습니다 서비스의 기본은 고객의 마음을 헤아리는 것이라고 생각합니다 그것을 잘 실천하고 있는 직원이라고 생각합니다,2019-09-01,1
4161,Kang S,50,서울에 올때마다 신라스테이에서 지냅니다 깔끔하고 교통이 편리해요 인테리어가 편안한 느낌을 주고 편리한 시스템으로 디자인되어 있어요 굿,2019-09-01,1
4162,Kimnina,50,객실타입 원 하는거 있는지 세세히 확인까지 해주시고 헷갈리는게 있어서 여러번 질문 했는데도 상세히 알려주셔서 정말 감사합니다,2019-09-01,1
4163,Chacha,50,처음으로 신라스테이 서대문구에 와봤어요 여행의 시작은 호텔에서부터 잖아요 깔끔하고 잘 정돈되어있어서 시작부터 너무 설레었어요 핫플들과 멀지도 않은 거리에 호텔쪽에오면 조용해서 아늑하고 참 좋은 위치의 좋은 호텔이라 다음에도 또 오게 될 것 같아요 오시는 분들도 많으니 다들 이래서 많이 오나보다 싶어요  신라스테이 서대문점은 서울 여행에서 최애픽 입니다 ,2019-09-01,1
4164,Jeong,50,스탠다드보다 방이 조금 넓어요 주말 저녁에 주차장이 만석이라서 다른 건물에 주차했어요 생맥주 무제한 프로모션은 좋았어요,2019-09-01,1
4165,Y.y_a,50,놀러왔어요 맥주프로모션도 있어서 신나게 달렸고 내일 조식 먹고 쉬다가 체크아웃 예정입니당 디럭스 더블 에서 1박했고 도심호캉스 즐기기 좋은것같아요,2019-09-01,1
4166,minga,50,처음 방문했어요 강남에 일이 있어서 친구랑 방문했는데 깔끔한 침구류와 깔끔한 욕실 그리고 손님을 배려한 멀티텝과 다리미 목욕 가운이 구비돼있어 비지니스 호텔로도 너무 좋은거 같아요 에머니티는 좋기로 소문난 아베다로 사용해서 그런지 샴푸 후 두피 케어를 받은 느낌도 나네요 단점은 트윈룸을 이용했는데 룸이 좀 작다는 느낌을 받았습니다 그게 제외하곤 바도 있고 카페도 있고 정말 편하게 묵다 갑니다  번창하세요,2019-09-01,1
4167,Doyoung,10,안녕하세요 몇칠전 제주도 가려던 중 태풍으로 인해 비행기가 취소되는 바람에 급하게 숙박할곳을 찾던중 김포공항 롯데시티호텔에 방문했었습니다 객실 있냐고 물어보러 들어갔는데 많이 제시카 였나 여자 직원분께서 바쁘셨는지 얼굴 표정도 어둡고 말투도 쌀쌀맞게 저희 오늘 만실입니다 라고 말씀하시더라고요 만실인거 어쩔수없는건데 그런식으로 손님을 내쫒은듯하게 말씀하신거에 생각해보니 기분이 너무 나쁘네요 아직 투숙한번 해본적 없는 롯데시티호텔이지만 이름값을 망치는 직원 응대에 오고싶지않네요,2019-09-01,0
4168,banz,50,김포공항 아침출발 비행기 타기위해 집에서 아이들 데리고 새벽에 출발하기 부담스러워 출발 전날 별기대 없이 투숙하게 되었는데   탁월한선택 이었음 룸컨디션 최상이고 직원들 모두 친절하고 아주 만족하며 투숙하고 갑니다,2019-09-01,1
4169,Dochi,50,작년에 첫 방문했었습니다 전반적으로 시설도 깔끔했고 체크인 하는데 직원분들도 친절하게 응대 해 주셔서 기분 좋게 투숙 할 수 있었습니다 조식도 이용했었는데 이용하기 하루 전에 신청하여 할인금액으로 이용할 수 있어서 너무 좋았고 가성비 최고였습니다 다음번에 서울에 방문할 일 있을때 재방문 할 것 같습니다,2019-09-01,1
4170,Boo1,50,이번 제주도 여행때 롯데시티제주에 2박 숙박했습니다 체크인때 프런트 직원이 좋은 객실로 배정해 주셔서 공항에 비행기 이착륙이 보이는 객실을 받았습니다 객실 클리닝도 깔끔하고 인테리어도 만족했습니다 호텔에 숙박하면서 근무하시는 분들 청소 아주머니들도 마주치면 밝게 인사 해주셔서 기분이 좋았습니다 다음번에도 재방문 하겠습니다,2019-09-01,1
4171,Chikachika,50,명절 맞아 처음으로 호캉스라는걸 해봤네요 기회만되면 다시 오고싶을만큼 좋은시간보냈습니다 친절한 호텔 직원분들덕분에 많은 도움받고 잘지내다갑니다 객실 호텔시설 서비스 대만족 ,2019-09-01,1
4172,여행지기,50,지인소개로마포호텔은처음숙박했는데다른호텔보다깨끗하고친절했어요 시쯤도착했으나직원이체크인을도와줘서아이들과수영장에서즐겁게보냈어요 다음에다시숙박예정입니다,2019-09-01,1
4173,Venture50279187509,50,역시 롯데호텔입니다 며칠전 롯데시티호텔마포 처음 투숙 했습니다  오픈한지 오래된걸로 알고 있었지만 객실컨디션도 양호하고 시설물이나 가구들이 낡았지만 잘 관리되고 있어서 편안하게 잘 쉬고 왔습니다  좀 의아한것은 조식후 지나다보니 직원분이 매트리스에 뭘 하시기에 봤더니 청소기 같은것을갖고 청결유지 관리를 하는것 같았습니다  수만명이 사용했을 낡은매트리스 청결 중요하죠  자주하시면 맘 놓고 투숙해도 좋을것같습니다,2019-09-01,1
4174,jwkim,50,가차워서 별생각 없이 방문을 하였는데 생각외로 친절한 직원의 태도가 아주좋았고 다음날 아웃할때 불편한 점이 없었냐고 물어보는 것이 기본은 되어 있다는생각이 들었고 무었보다도 깨끗한 객실이 너무 좋았습니다 주변의 먹거리가 일품 이었습니다 다음에 다시한번 기회되면 방문 하겟습니다,2019-09-01,1
4175,Meander23582041115,50,시설 깨끗하고 좋아요 조식도 맛있고 직원분들도 친절하십니다 객실도 깔끔하고 청소도 깨끗하게 잘 해주시네요 다음에 기회가 되면 또 오겠습니다,2019-09-01,1
4176,OnAir60169274949,50,일단 직원들이 너무 친절하시고 시설도 깨끗하고 좋아서 가족들이 만족스러워해서 좋았어요 특히 조식 맛있어서 잘먹었습니다 다음에 또 이용해야겠어요,2019-09-01,1
4177,김은동,50,김해에서6시간걸려서방문했어요 프런트에서따뜻한응대에감사합니다 객실도넓고편안하네요 체크인때바뻐보이는데친절하게도와주셨어요 수영장도있어강추입니다,2019-09-01,1
4178,추인영,50,친구들이랑 같이 갔는데 지하철도 바로 연결되어 있어서 교통이 너무 편리했어요  방에서 내려다 보이는 공덕 오거리 뷰도 너무 좋았네요  직원분들도 친절해서 편히 잘 쉬다 갑니다 다음에 또 올게요 ,2019-09-01,1
4179,김은강,50,호텔 한번도 안가봐서 맘잡고 한번가봤는데 역시 다르네요 침대하고 화장실도 깨끗하고 직원들도 웃으면서 잘 해주시더라구요 담에 다시 와봐야겠어요,2019-09-01,1
4180,lemonlime735,50,몇달만에 재방문 지난번 객실보다 확트인 도로가 보이는 객실이 좋았어요 도움주신 직원분께 감사요 성함을 몰라서 역시 시설이랑 위치는 최고구요 수영장때문에 재방문하게 되네요 편하게 쉴수있어 좋았습니다,2019-09-01,1
4181,gyeyoungpark.63,50,가족결혼식이 끝나고 토요일인데 집이 지방이라서 차도 막히고해서 처음으로 롯데시티 마포 호텔을 이용하게 되었습니다 처음 으로 맞이해준 프론트 직원들의 밝고 상냥한 서비스와 객실도 깨끗하고 주변에 볼거리도 있어 한강으로 나들이 다녀오고 조용하게 편히 잘 수 있어서 너무 좋았습니다 특히 조식도 정말 맛있었습니다 다음에 서울에서 호텔을 이용하게 된다면 다시 롯데시티호텔 마포에 머물고 싶습니다 한가지더 말씀드린다면 교통이 편리한것도 장점인것 같습니다 좋은 서비스 감사합니다,2019-09-01,1
4182,Hyungkyu L,50,첫방문 때에는 서비스가 다소 어색했었다 하지만 바뀐 지배인님의 약속을 믿고 몇번 더 방문하면서 서비스 질이 향상됨을 느꼈고 지금은 너무나도 편안함을 느낀다 외국인 친구가 올때마다 이제는 여기 묶을 것이다,2019-09-01,1
4183,Choko,50,작년 방문했을때 보다도 더 깨끗해졌다는 느낌을 받았습니다직원들 서비스는 물론 밝은 얼굴로 맞이해 줘서 좋았습니다 이용했던 수영장도 깨끗해서 이용하기 맘편했습니다 객실옆에 전자렌지가 구비되어 있어 늦은밤 사용하기 편리했습니다 호텔 직원분들 고생 많으셨어요,2019-09-01,1
4184,진준혁,50,직원들도 친절하고 룸이 너무 좋아요 방도 깨끗하고 화장실도 깨끗해서 좋고 조식도 맛있어서 너무 좋은거같아요 마포에 오면 여기에 숙박하면 좋을거같아요,2019-09-01,1
4185,진민영,50,직원들도 너무 친절하시고 방도 너무 깨끗해요 다음에 여행온다면 가족들과 또 오고싶어요 아 그리고 조식 진짜 맛있었어요 ,2019-09-01,1
4186,Gunsik K,50,서울 행사차 방문해서 2박했는데 객실 깔끔하고 직원들 다 너무 친절했어요 그리고 서울 시내 어디를 가더라고 교통 좋고 조식도 괜찮고 편안히 잘 머무르다 왔습니다,2019-09-01,1
4187,Rapael lee,50,오랜만에 투숙을 했습니다 이전에 투숙했을때 에어컨 냄새로 프런트에 개선되었으면 하는 맘에 의미없이 의견을 전달 했는데 이번 투숙시 호텔측에서 기억하고 계셨는지 저를 인지하고 객실까지 직접안내하는 모습이 인상깊어 감사하네여 또 방문 할 계획입니다,2019-09-01,1
4188,jhl4371,50,호텔 방문하였을때 프론트데스크 직원분이 환하게 맞이해주셨고 부대시설도 잘 설명해주셔서 매우 친철하다고 생각했었습니다 객실 침구상태나 화장실 청결 상태를 매우 중요하게 생각하는데 아니나 다를까 정돈도 매우 잘되있었고전체적으로 깔끔했습니다 그리고 센스있게 객실안에 와인잔도 배치해주셔서 친구랑 와인사서 아주 행복한 1박을 보냈습니다 간만에 친구랑 스케줄 맞아서 쉴겸 방문하였는데 저희 둘다 모두 대만족이었습니다지인이나 누군가에게 서울 호텔을 추천해주는 기회가 온다면 마포롯데시티호텔을 제일 먼저 말해주고 싶습니다좋은 추억 선물해주셔서 정말 감사합니다 ,2019-09-01,1
4189,Jenjen,50,일상에서 벗어나고자 남편이랑 가까운 롯데호텔 명동점에 예약했습니다 입구부터 깔끔하고 고급스러운 느낌에 프론트에 계시는 직원분들도 모두 친절하게 맞이해주시고 설명해주셔서 기분좋은 호캉스 였습니다 물론 방도 깨끗하고 조식도 딱 제가 원하던 음식들이 모두 있어 좋은시간 보내고 왔습니다 다음에 꼭 다시오고 싶은 호텔이에요,2019-09-01,1
4190,Jihye L,50,룸도 깨끗하고 직원들도 친절했어요 덕분에 편하게 묵었습니다 불편함 전혀 없어서 다음에 또 오려합니다 문의사항도 잘 답해주셔서 감사했습니다,2019-09-01,1
4191,지민 이,50,가격이 롯데시티호텔 마포보다 훨씬 저렴해서 기대를 안했는데 좋네요 가성비 최고고 1층에 무인 편의점도 신기했어요 체크인할때 직원분들께서도 친절하십니다,2019-09-01,1
4192,na eun,50,106500원인가에 가족 3인으로 왔는데 청결하고 가격대비 만족해요 다음에도 이용할 의사 있어요  편의시설도 주변에 많고 울산왔을때 이용하기 좋네요,2019-09-01,1
4193,강정호,50,데스크 담당자들의 아름다운 미소와 친절한 응대에 감사드립니다 또한 방의 청결상태 및 정리정돈이 훌륭합니다 건승과 대박을 기원합니다,2019-09-01,1
4194,kangsk,50,객실 깨끗하고 조식가성비 훌륭합니다 주차장은 좀 협소하지만 많이 불편하지 않습니다 다음에도 재방문으사 100입니다 가성비가 좋은호텔입니다,2019-09-01,1
4195,RIVERKANG,50,롯데시티울산 출장 때마다 숙박합니다 객실크기도 적당하고 침구도 청결해서 숙면했습니다 그리고 헬스시설이 꽤좋아서 운동하기 좋습니다,2019-09-01,1
4196,Yt P,50,깨끗하고 좋습니다 상대적으로 바로 옆에 있는 신라스테이보다 가성비 우수합니다 특히 조식은 많이 먹지 않는 분들이라면 저렴한 편이고 간단히 먹기 괜찮습니다 신라스태이 조식보다는 만원이상 쌉니다,2019-09-01,1
4197,Chochojin,40,가족들과여행하기좋게 도심에있고 직원분들도 고객의소리에 귀기울여서 좋네요 피트니스도 아침에 조용히 운동하기좋았습니다,2019-09-01,1
4198,eun im K,50,객실크기는 작은편이지만 깔끔한 인테리어입니다 침대쿠션과 침구류도 만족스럽고 고층에서보는 시티뷰는 훌륭합니다,2019-09-01,1
4199,JJIN,50,가성비 좋다는 말이 여기서 나오네요  친구랑 둘이 갔었는데 룸도 깨끗하고 침구도 좋았어요 덕분에 푹 쉬다 나왔습니다 다음에 또 오고 싶어요 호텔보다 조금 더 저렴한 가격에 호텔같은 컨디션이라 더 좋았던 것 같아요 추천합니다,2019-09-01,1
4200,서정민,50,항상오는 롯데시티호텔 가격대비 가성비가너무좋아서 숙박할때마다 항상이용하는곳입니다 일단 청결도가 너무좋습니다 깨끗하고 깔끔함 그리고 직원들친절함이 너무좋아서 자주이용하는곳입니다,2019-09-01,1
4201,Semi Sosa,50,매번 롯데호텔만 다니다가 업무차 울산에 방문하게되어 처음으로 롯데시티호텔에 숙박했습니다 몰튼브라운이 아닌 새로운 어메니티는 또 신선하네요 패키징이나 향이 아주 좋아요 베딩은 제가 알던 바로 그 혜움 베딩이네요 푹신하고 뽀송뽀송해서 잘잤습니다 1층에는 세븐일레븐 시그니쳐 무인 가게가 있는데요 아예 무인은 아니고 도움이 필요할 시 직원분을 호출하는 벨이 있으니 꺼릴필요 없이 새로운 경험삼아 둘러보는것도 좋을 듯 합니다,2019-09-01,1
4202,soccerdoli11,50,친절한 응대와 깔끔한 욕실에서 즐거운 하룻밤 쉬다 갑니다 핸드폰 충전기가 없으나 프런트에서 충전이 가능 1층 무인편의점 활용도 좋습니다,2019-09-01,1
4203,leo,50,매번 출장시 방문하는곳입니다 시설 위치 가격 모두 마음에들어요  계속 이용할것같네요 프로모션 진행많이 부탁합니다  ,2019-09-01,1
4204,Singha270,40,집은 부산해운대인데 가끔 친구 만나러 울산오면 꼭 여기를예약합니다 신라스테인보다 넓고 쾌적한 룸 크기 특히 여기는 신라스테이와달리 욕조가 있어서 좋아요 조식가격도 신라보다 착하구요 앗 주차컨디션도 더낫습니다 여튼 최애 호텔 롯시울산,2019-09-01,1
4205,김용민,50,저렴한 가격에 넓은 방이 맘에 들었습니다 욕조도 커서 샤워부스 욕조도 따로 있어서 좋았구요 카펫이 깔려있는건 개인적으론 별로였지만 관리가 잘 되어있는지 깨끗해서 괜찮았네요,2019-09-01,1
4206,울산굿,50,출장으로 울산을 방문하였습니다 장시간 운전으로 피로가 쌓였는데 너무 편하게 쉬어서 다음날 업무를 잘 마무리하고 갑니다,2019-09-01,1
4207,dskang1968,50,비지니스호텔치고 객실도 널고 청결합니다 가격도 저렴해서 별기대 안했는데 생각보다 만족했습니다 수건이 더필요해서 요청했는데 금방처리 해 주셨어요 다음에도 울산가면 재방문 예정이예요,2019-09-01,1
4208,Sienna,50,롯데시티호텔을 이 가격에 묵을 수 있다니 정말 대단한듯 합니다 객실도 같은 롯데시티호텔 대비 넓으며 주차도 용이합니다 시내에 위치해있어 주위 스타벅스 맥도날드 등 다 이용가능하며 로비층에 24시간 운영되는 무인편의점도 갖추고 있습니다,2019-09-01,1
4209,saeyoulma,50,깨끗하고 친절합니다 울산하믄 삼산이 쵝오 여행자 숙박이죠 주변에 맛집도 많구요 늦은시간까지 영업하는 맛집도 많아서 쵝오예요 강추,2019-09-01,1
4210,곰돌이,50,프런트 직원도 친절하고 주차할때 직원이 안내를 잘해주셔서 호텔이용이 편리하네요 헬스장도 운동기구들이 많아 운동하기 편리합니다 다음에 다시 이용 하겠습니다,2019-09-01,1
4211,riverkdw,50,객실에 꼭필요한 어메니티는 다있고 심플하니 좋습니다 출장으로 처음이용 했는데 평해서 다음예약 까지 잡아 놓았습니다 럭셔리 호텔은 아니지만 깔끔하니 친절하고 좋습니다,2019-09-01,1
4212,sky,50,울산 터미널에서 도보로 이동 가능해서 편해요 건물 1층에 무인 편의점도 있어서 외부로 나갈 필요도 없네요 구로 대전 이후 세번째 롯데시티호텔인데 늘 만족하고 갑니다,2019-09-01,1
4213,혁천 권,50,출장와서 묵었는데 무엇보다 깨끗하고 도시뷰가 보여 편안합니다 주차공간도 잘되있고 주변도 조용하여 쉬기에 딱입니다 방은 욕조있는 방과 샤워부스 방이있는데 저는 샤워 부스 방으로 선택했어요 화장실도 비데있어 사용하기 편해구요 버스터미널도 주변가까이 있어 여행객들 이동하시기도 매우 편할것 같아요 참고로 울산역은 울산에서 외곽지에있어 버스 이용하시는 것을 저는 추천드려요 울산에 여러 호텔 와봤지만 이만한 시설은 처음 보는것 같네요 울산오시면 추천드려요,2019-09-01,1
4214,이동오,40,출장으로 와서 급히 예약했으나 다행히 방이 있어서 잘수 있었다 생각보다 깔끔하고 부도 좋고굳 시티인데 생각보다 방도 넓고 좋네요,2019-09-01,1
4215,doolri,40,태풍 때문에 급하게 지내게 되었는데 깨끗하고 안락해서 지내기 좋았습니다 화장실에서 소음이 조금 있었지만 막 신경쓰이는 정도는 아니였어요,2019-09-01,1
4216,나나477,50,롯데시티울산점은 두번째 방문인데 역시나 너무나 좋네요 가격대비 시설도 좋고 특히 침대가 너무 편해요 어메니티나 서비스시설이 편리하게 제공되어 있는것 같아요 또 1층에 24시간 무인편의점이 있어 편리해요 스탠다드룸만 이용했는데 다음에는 조금 넓은 디럭스룸에 묵어보고 싶네요,2019-09-01,1
4217,chankikim1999,50,벼개와 이불 침대 매트리스가 편안하고 좋네요 가격도 합리적이고 부담 없습니다 로비에 있는 무인 편의점도 신기하고 재미있네요 결론은 여러호텔과 고민하다 롯데시티 선택했는데 좋은 선택이었습니다,2019-09-01,1
4218,소연 이,50,얼리 체크인도 도와주시고 너무 감사했어요 아침 일찍 도착해서 기대도 안했는데 얼리체크인 덕분에 잘 쉬고 갑니다 추천합니다,2019-09-01,1
4219,Traveler,40,아주 고급지다고 할 수는 없지만 네임밸류만큼은 하는 호텔입니다특히 롯데 계열은 부대시설 사용 등에 있어서 아주 까다롭지 않아서 비교적 편리하게 이용하였습니다또한 조식부페라세느는 일부러 제돈주고 방문할 정도로 인기있잖아아요 굿입니다비지니스 목적이라면 다음에도 투숙할 의사 확실히 있습니다,2019-09-01,1
4220,Compass43712139161,50,서면역이랑 5분정도로 가깝고 찾기 쉽습니다 뷰는 시티뷰지만 층수가 높아서 볼만합니다 방도 깨끗하고 넓고 좋아요 다음에 또 올게요,2019-09-01,1
4221,Gahyeon M,50,뷰도 좋고 편안하게 잘 쉬다 갑니다 직원분들도 친절하게 서비스 제공해주시고 객실도 깔끔하게 관리 잘 되어 있습니다  방음 공기 모든게 다 좋네요 다음에도 올거에요,2019-09-01,1
4222,Jhlee22,50,수영장 등 부대시설도 훌륭합니다 옆에 백화점도 연결되어있어서 아주 편리합니다 서면 번화가가 옆에 있어 외식하기도 좋은 환경입니다,2019-09-01,1
4223,선근짱,50,친절 그자체입니다 롯데호텔은 부산 최고의 호텔로서 모든 서비스가 완벽하고 특히 조식이 기가 막힙니다 외국인들이 더 좋아합니다,2019-09-01,1
4224,minyoung,50,역시 전통이 있는 롯데호텔만의 클래스가 느껴지는 곳입니다부산역과도 가깝고 부산의 시내를 한눈에 볼 수 있는 곳 강추합니다,2019-09-01,1
4225,Won,50,부대시설이나 친절도 객실상태 등 다 만족스러웠어요 서면 롯데백화점과 함께 있어서 접근성이 좋았구요 가격도 나름 저렴한 편이라 생각해서 좋았습니다 ,2019-09-01,1
4226,Boram,50,프론트에 계시던 지배인님께서 매우 친절하고 좋았습니다 일반적인 호텔 서비스와 달리 딱딱하지 않고 처음부터 편안하게 해주는 곳이었습니다 전체적으로 직원들 분위기가 친절했습니다 잘웃어주시고 피트니스센터 수영장 사우나가 다연결되어 있는데 그곳 데스크 직원분도 환하게 웃어주시며 굉장히 친절했습니다 저녁에 간 수영장은 사람도 별로 없어서 친구랑 각자 1인1레인 사용했습니다 롯데호텔은 투숙객을 편안하게 해주는 호텔이라고 느꼈습니다,2019-09-01,1
4227,한선 송,50,23년만에 가족과 다시 방문하였는데 역시나 직원들의 서브스는 매우 좋고 또 친절하였습니다 갑작스런 태풍 예보로 다른 곳에 나가지 못하고 호텔에서만 지내 아쉬움이 있었지만 부산에서의 호텔은 잘 선택한 것 같습니다 이번에 처음으로 수영장도 이용해 보았는데 락커룸이나 수영장도 깨끗하고 물온도도 적당해서 아기도 수영하는 데 적절했구요 롯데 호텔 체인은 항상 느끼는 점이지만 조식은 충분히 만족스럽습니다 그래도 무엇보다 직원분들의 친절함이 가장 좋지요 다음이 언제될 지 모르지만 망설임 없이 롯데호텔을 선택할 겁니다,2019-09-01,1
4228,준호 장,50,한달에 23번 이용하지만 근무하시는 분들이 항상 친절하고 호텔도 깨끗합니다 백화점 아케이드와 연결되어 있어 편리합니다,2019-09-01,1
4229,이채원,50,친구들이랑 네명에서 여행왔는데 호텔 시설도 너무 좋고 방도 넓어서 좋았어요 가격대비 괜찮고 호캉스 즐길수 있어서 강추드려용,2019-09-01,1
4230,jjjjjhhhhh,50,친구들과 호캉스를 위해 어느 호텔에 갈지 고민고민했는데요 저희의 목표는 말그대로 호캉스이니 호텔 밖으로 나가지 말자 였습니다 그래서 결정한 곳이 이그제큐티브타워 르살롱이라 불리는 라운지에서 애프터눈티 해피아워 조식 스낵타임까지 즐길 수 있더라고요 그리고 다들 아시다시피 호텔과 백화점이 연결되어 있으니 체크인 후에는 호텔 밖으로 나갈 일이 정말 없었습니다  먼저 체크인을 하러 가면 직원분이 테이블로 안내해 주시고 웰컴티와 쿠키를 제공해 주세요 쾌적한 로비에서 여유롭게 체크인하는 점이 정말 좋았습니다 체크인 후에는 직원분이 직접 객실로 올라오셔서 안내도 도와주십니다 다들 정말 친절하세요 서비스 최고  그리고 객실 컨디션도 최고입니다 이번에 리모델링 했다고 들었는데 객실이 세련되어서 친구들이랑 사진도 넘 이쁘게 잘 나와서 좋았어요 어메니티도 딥디크라 향기 좋구요 짐만 풀고 후다닥 르살롱에 가서 애프터눈티 해피아워 이용했어요 이게 스위트 이상 객실은 특전 포함이고 아니면 돈 추가해서 이용이던데 저는 무조건 추가하는거 추천드릴게요 정말 대만족만족입니다 직원분들 친절은 말할 것도 없고 음식 너무 맛있어요 특히 알콜 종류 다양한게 제일 좋았어요 시그니처 칵테일 진짜 맛있으니 꼭 드시고요  다음날 먹은 조식도 진짜 최고 암튼 모든게 만족이었던 이그제큐티브타워였습니당 재방문 의사 100에요,2019-09-01,1
4231,imbk77,50,서울에 많은 호텔에 가봤는데 여기가 당연 최고인것같습니다 모두 정말 어쩜 그렇게 친절하신가요 특히나 라운지에 계신 성함이 기억안나는데 성이 김인가 길씨었는데 단발머리 직원분 너무 친절하신것같아요 칵테일도 직접 만들어서 테이블에 가져다주시고 저녁먹기전에 샴페인 먼저 권해주시고 직접 만들어주신 진토닉은 정말 최고였습니다 다음에 또 가고싶어요 꼭 다시 방문하겠습니다,2019-09-01,1
4232,KDS,50,대학졸업 후 처음으로 친구들과 호캉스를 가게되었고 최근 새단장했다는 롯데호텔 이그제큐티브타워에 투숙하게 되었습니다 객실은 사진으로 봤던거 보다 훨씬 좋았어요 룸컨디션보다 좋았던건 르살롱인데 에프터눈 티부터 해피아워 조식 어느것도 만족스럽지 않은것이 없었어요 조식같은 경우는 피곤해서 고민하다 꾸역꾸역 먹으러 간건데 음식이 너무 맛있어서 배터지게 먹고 온 기억이 나네요 잘 쉬고 잘 먹고 갑니다,2019-09-01,1
